@relation '???1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,1'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute A85 numeric
@attribute A86 numeric
@attribute A87 numeric
@attribute A88 numeric
@attribute A89 numeric
@attribute A90 numeric
@attribute A91 numeric
@attribute A92 numeric
@attribute A93 numeric
@attribute A94 numeric
@attribute A95 numeric
@attribute A96 numeric
@attribute A97 numeric
@attribute A98 numeric
@attribute A99 numeric
@attribute A100 numeric
@attribute A101 numeric
@attribute A102 numeric
@attribute A103 numeric
@attribute A104 numeric
@attribute A105 numeric
@attribute A106 numeric
@attribute A107 numeric
@attribute A108 numeric
@attribute A109 numeric
@attribute A110 numeric
@attribute A111 numeric
@attribute A112 numeric
@attribute A113 numeric
@attribute A114 numeric
@attribute A115 numeric
@attribute A116 numeric
@attribute A117 numeric
@attribute A118 numeric
@attribute A119 numeric
@attribute A120 numeric
@attribute A121 numeric
@attribute A122 numeric
@attribute A123 numeric
@attribute A124 numeric
@attribute A125 numeric
@attribute A126 numeric
@attribute A127 numeric
@attribute A128 numeric
@attribute A129 numeric
@attribute A130 numeric
@attribute A131 numeric
@attribute A132 numeric
@attribute A133 numeric
@attribute A134 numeric
@attribute A135 numeric
@attribute A136 numeric
@attribute A137 numeric
@attribute A138 numeric
@attribute A139 numeric
@attribute A140 numeric
@attribute A141 numeric
@attribute A142 numeric
@attribute A143 numeric
@attribute A144 numeric
@attribute A145 numeric
@attribute A146 numeric
@attribute A147 numeric
@attribute A148 numeric
@attribute A149 numeric
@attribute A150 numeric
@attribute A151 numeric
@attribute A152 numeric
@attribute A153 numeric
@attribute A154 numeric
@attribute A155 numeric
@attribute A156 numeric
@attribute A157 numeric
@attribute A158 numeric
@attribute A159 numeric
@attribute A160 numeric
@attribute A161 numeric
@attribute A162 numeric
@attribute A163 numeric
@attribute A164 numeric
@attribute A165 numeric
@attribute A166 numeric
@attribute A167 numeric
@attribute A168 numeric
@attribute A169 numeric
@attribute A170 numeric
@attribute A171 numeric
@attribute A172 numeric
@attribute A173 numeric
@attribute A174 numeric
@attribute A175 numeric
@attribute A176 numeric
@attribute A177 numeric
@attribute A178 numeric
@attribute A179 numeric
@attribute A180 numeric
@attribute A181 numeric
@attribute A182 numeric
@attribute A183 numeric
@attribute A184 numeric
@attribute A185 numeric
@attribute A186 numeric
@attribute A187 numeric
@attribute A188 numeric
@attribute A189 numeric
@attribute A190 numeric
@attribute A191 numeric
@attribute A192 numeric
@attribute A193 numeric
@attribute A194 numeric
@attribute A195 numeric
@attribute A196 numeric
@attribute A197 numeric
@attribute A198 numeric
@attribute A199 numeric
@attribute A200 numeric
@attribute A201 numeric
@attribute A202 numeric
@attribute A203 numeric
@attribute A204 numeric
@attribute A205 numeric
@attribute A206 numeric
@attribute A207 numeric
@attribute A208 numeric
@attribute A209 numeric
@attribute A210 numeric
@attribute type0 {0,3}

@data
0.322161,0.661174,0.453643,0.495199,1.002764,0.724286,0.180774,1.374115,1.051403,0.53503,0.305893,0.451954,1.099544,1.24841,1.438144,4.278855,1.999333,0.693427,3.811419,3.394647,0.648158,0.466517,0.448931,0.912293,0.777978,0.299888,0.74341,0.468082,0.344672,0.270078,0.268297,0.031746,0.075695,0.086408,0.106683,0.252111,0.067039,0.061407,0.134026,0.115893,0.295785,0.176359,-0.848152,0.647262,-0.009963,0.711878,0.786316,-0.602901,0.886207,0.303304,-0.941265,-0.760168,-0.31445,0.99624,0.989841,0.908172,-0.754471,-0.865867,0.584541,0.28379,0.766037,-0.705589,0.613323,0.992591,0.988195,0.900697,0.008357,0.118831,0.858139,0.994313,0.989511,0.877569,0.408961,-0.971947,-0.831086,-0.99925,-0.999988,0.995863,0.835582,0.76056,0.086084,0.42411,-0.838365,-0.993779,0.194105,0.124002,0.042639,0.064029,0.012872,0.129618,0.206636,1.921517,0.594248,0.406668,0.670298,0.50083,0.759608,2.202719,2.561685,8.807664,20.252155,23.416964,13.291347,3.755743,1.333947,0.206168,0.238113,0.019778,0.123611,0.3324,0.140124,0.006505,0.01931,0.026075,0.00266,0.002493,0.00491,0.005214,0.000594,0.016,0.032261,0.026249,0.036151,0.046188,0.014059,0.001125,0.172037,0.453184,0.733805,1.167301,1.010303,0.453184,0.168661,0.172037,0.453184,0.168661,0.461882,0.453184,0.453184,0.168661,0.461882,0.168661,0.168661,0.172037,0.633805,0.453184,0.168661,0.183122,0.7927,0.183122,1.084884,0.978774,0.183122,1.089885,0.978774,0.7927,1.089885,0.490342,0.183122,0.490342,0.490342,0.7927,0.490342,0.490342,0.183122,0.490342,0.183122,1.541124,0.047633,0.072883,0.07165,-0.003114,0.052308,0.030689,-0.075399,0.304335,0.233146,0.090176,0.096442,0.144342,0.104227,0.112068,0.251794,0.180202,0.447889,0.795322,0.769063,0.645117,0.211684,-0.031168,-0.078601,-0.097628,-0.021557,0.063536,0.114017,0.062657,0.015151,-0.026931,-0.0347,0.00447,0.007193,0.0117,0.014793,0.00859,-0.023866,-0.03345,-0.023292,-0.03132,-0.04198,-0.019146,3
0.153934,0.727232,0.827302,0.850714,0.675794,0.904244,0.22089,1.341586,1.208368,0.335911,0.494456,0.241289,1.114827,1.356568,0.975695,3.479858,2.708014,0.970266,4.127494,3.492149,0.480703,0.446775,0.320737,0.910292,0.958445,0.361564,0.790952,0.615743,0.243384,0.178012,0.281862,0.066836,0.038586,0.038345,0.013237,0.323167,0.138522,0.237418,0.118685,0.105883,0.263993,0.182475,-0.405011,0.826746,0.381004,0.845961,0.421254,-0.695894,0.69198,-0.57917,-0.9618,-0.958643,-0.416665,0.637678,0.996664,0.619588,-0.479104,-0.941974,-0.215378,0.09974,0.736229,-0.727156,-0.137728,0.993125,0.976417,0.958326,0.365062,-0.942878,-0.984797,-0.862857,0.996564,0.775538,0.952002,-0.61653,-0.985456,-0.999385,-0.999003,0.980972,0.631642,0.99659,0.506902,0.896356,0.990036,0.884563,0.234563,0.108402,0.023702,0.005296,0.039956,0.070373,0.167001,2.168182,0.635772,0.232261,0.369889,0.457413,0.822969,2.358281,3.002057,7.379946,19.006142,25.002521,14.806598,3.658828,0.952601,0.178558,0.248035,0.038692,0.129816,0.451199,0.23824,0.017311,0.01874,0.027421,0.002977,0.002058,0.001443,0.00158,0.002846,0.022248,0.059,0.030232,0.017212,0.027805,0.010131,0.001478,0.798194,0.747614,1.203179,0.747614,0.747614,0.461882,0.172037,0.175565,0.461882,0.461882,0.64505,0.172037,0.461882,0.172037,0.470956,0.172037,0.172037,0.172037,0.172037,0.461882,0.461882,0.187176,0.997685,0.809091,0.951814,1.373337,0.187176,0.809091,0.500712,0.500712,0.500712,0.809091,0.500712,0.187176,0.187176,0.187176,0.809091,0.500712,0.500712,0.500712,0.840263,0.997685,0.056929,0.083047,0.06777,-0.032057,-0.020521,0.051967,-0.057931,0.333257,0.245925,0.110438,0.055429,0.106551,0.109457,0.114034,0.314733,0.217699,0.407225,0.736357,0.850623,0.664626,0.226726,-0.028258,-0.073863,-0.099951,-0.036902,0.063328,0.13328,0.089237,0.003585,-0.02596,-0.035153,-0.004033,0.010791,0.004217,0.00679,0.004899,-0.025121,-0.049762,-0.026357,-0.016046,-0.034435,-0.018516,3
0.133757,0.628915,0.644933,0.406271,0.431631,0.204858,0.122457,1.156222,1.215483,0.308736,0.353685,0.497823,0.589116,0.518258,0.616382,2.303371,2.098016,0.684573,1.644946,2.377969,1.538303,0.329021,0.250663,0.65037,0.556442,0.278676,0.229874,0.304531,0.200336,0.12191,0.126826,0.071967,0.073083,0.097542,0.017259,0.307455,0.109366,0.221608,0.110496,0.050269,0.061868,0.08933,0.467691,0.908705,0.776155,0.903263,0.87973,-0.931055,-0.935971,-0.655209,-0.999494,-0.998334,-0.986905,-0.813158,0.934768,0.973121,-0.951983,-0.918621,-0.805988,-0.828657,-0.991997,-0.998013,-0.99189,0.989023,0.96494,0.818,-0.916859,0.466914,-0.724852,-0.669971,0.99818,0.639143,0.998759,0.868312,-0.917151,-0.993637,-0.999961,0.988885,0.463102,0.826993,-0.706106,-0.720443,0.642992,0.663946,0.019034,0.005657,0.148682,0.220386,0.071333,0.041484,0.084066,2.173702,0.671009,0.202036,0.246839,0.522707,1.018873,1.732699,4.704423,8.51061,16.347519,20.384072,14.969643,7.930729,3.048843,0.105309,0.142624,0.021262,0.043525,0.193714,0.206005,0.093022,0.00594,0.010593,0.002276,0.000792,0.001286,0.000252,0.001576,0.020077,0.053811,0.029099,0.007639,0.005349,0.005432,0.001107,0.777021,0.762006,0.470956,0.480433,0.470956,0.470956,0.175565,0.179256,0.470956,0.470956,0.179256,0.175565,0.175565,0.175565,0.179256,0.175565,0.175565,0.179256,0.175565,0.175565,0.470956,0.191433,0.826244,0.191433,0.708597,0.855353,0.855353,0.191433,0.511578,1.157869,0.826244,0.191433,0.826244,1.2627,0.708597,0.855353,0.511578,0.191433,0.511578,0.191433,1.157869,0.511578,0.013287,0.028595,0.002543,-0.075162,-0.088908,-0.029898,-0.030386,0.318912,0.250066,0.118966,0.059216,0.07546,0.115695,0.162011,0.320066,0.333519,0.435206,0.718735,0.748932,0.643793,0.45528,-0.023499,-0.055911,-0.077371,-0.026847,0.039438,0.081123,0.084751,0.009732,-0.014804,-0.022436,-0.002159,-0.004896,-0.009112,0.003505,0.00837,-0.024657,-0.046595,-0.030282,-0.009611,-0.012588,-0.014865,3
0.291578,0.718936,1.19835,0.506635,0.795632,0.318293,0.338483,0.810052,1.221846,0.940467,0.270505,0.477451,1.152312,1.320057,0.39994,1.495817,1.865896,0.982423,2.251778,3.894191,1.834547,0.336959,0.137733,0.382325,0.709516,0.539006,0.679402,0.808952,0.017448,0.032172,0.037971,0.071344,0.114265,0.115318,0.055772,0.316421,0.153758,0.16703,0.311454,0.082701,0.105742,0.091389,-0.842319,0.919448,0.978481,0.855875,0.984696,0.864853,0.979159,-0.853948,-0.981269,-0.998077,-0.765952,-0.812314,-0.891013,0.761658,0.450931,-0.972667,-0.97699,-0.329183,-0.861039,-0.857741,0.615045,0.61987,0.544342,0.859494,-0.879861,0.427847,-0.376078,0.978355,0.998724,0.750416,0.972795,0.981861,0.634692,-0.995647,-0.966709,0.609603,0.912364,0.799025,-0.832566,-0.255763,0.348398,-0.909946,0.004229,0.00744,0.226012,0.639877,0.400998,0.139187,0.04889,2.615761,1.298716,0.406538,0.190513,0.312672,0.877704,2.227235,3.344177,4.461988,8.432961,12.502282,10.818666,3.635133,1.760521,0.03181,0.07496,0.037607,0.00743,0.147068,0.133652,0.008646,0.001049,0.00181,0.001646,0.002366,0.002396,0.000544,0.000067,0.014266,0.053057,0.05116,0.013048,0.001094,0.000219,0.002336,0.766249,0.84468,0.139233,0.766249,0.139233,0.139233,0.137099,0.139233,0.139233,0.376774,0.376774,0.139233,0.376774,0.137099,0.139233,0.139233,0.139233,0.139233,0.533526,0.376774,0.371194,0.148549,0.401078,0.401078,0.401078,0.401078,0.939035,0.49715,0.401078,0.887853,0.148549,0.401078,0.401078,0.592201,0.6406,0.148549,0.565709,0.401078,0.401078,0.650816,0.650816,0.6406,-0.004625,0.010646,0.010396,-0.066292,-0.133567,-0.08335,-0.049462,0.264067,0.233115,0.162464,0.07844,0.04807,0.081243,0.110108,0.274354,0.245554,0.278547,0.406249,0.521285,0.50252,0.226886,-0.008165,-0.02452,-0.045969,-0.032793,0.008438,0.06269,0.067446,-0.00503,-0.003989,-0.006653,-0.006394,-0.005045,-0.010926,0.003729,0.001157,-0.016395,-0.037174,-0.036804,-0.014884,-0.000719,-0.002367,3
0.378822,0.449534,0.242764,0.402865,1.495515,1.545778,0.64489,1.61756,1.308064,0.939597,1.205788,0.909789,0.697673,0.823764,3.963692,6.618344,3.01474,5.05102,6.244411,3.19501,0.506304,0.347299,0.720389,1.125203,0.553532,0.485571,0.763912,0.469517,0.080088,0.322843,0.371617,0.129459,0.229935,0.28758,0.15953,0.154069,0.27179,0.234279,0.088512,0.284195,0.311343,0.167202,-0.762931,-0.860831,0.248518,0.703294,0.806909,-0.842407,-0.978532,0.01283,-0.969493,0.140781,0.729921,0.969357,0.9777,0.920038,-0.645919,0.941432,0.993669,0.99826,0.926762,-0.710974,-0.819669,0.201682,0.986304,0.996862,0.935555,0.986269,0.999142,0.999799,0.638775,-0.95912,-0.984112,-0.140943,-0.96678,-0.998293,-0.999738,-0.624433,-0.992637,-0.995061,-0.481187,-0.995696,-0.999853,-0.999996,1.232534,0.951691,0.798784,0.838485,0.130218,0.482996,1.840038,0.374885,0.166002,1.142543,0.852708,0.095649,0.032788,0.417887,5.88661,32.613465,73.560454,61.442778,16.139519,1.275714,0.063413,0.11541,0.040577,0.248892,1.128678,1.13279,0.397108,0.046009,0.012209,0.002158,0.0723,0.186321,0.141142,0.038392,0.002478,0.00403,0.042514,0.146356,0.212993,0.117428,0.019583,0.002779,0.658351,0.242292,0.242292,0.658351,1.055353,0.639556,0.242292,1.439676,1.026314,0.639556,0.658351,1.055353,1.026314,0.639556,0.658351,0.242292,0.639556,0.249882,0.249882,1.026314,1.40151,1.19176,1.154222,0.276195,0.747585,0.286397,0.276195,0.722858,1.19176,1.568367,0.276195,0.99176,0.286397,0.276195,1.154222,0.747585,0.276195,0.276195,1.234498,0.286397,0.722858,1.154222,0.148509,0.248637,0.184951,0.172112,0.216799,0.091929,-0.150709,0.394476,0.011993,0.038678,0.274296,0.205695,0.006738,0.005452,0.143398,0.33047,1.133577,1.983395,1.688846,0.746902,0.081846,0.005385,-0.088144,-0.065263,0.111747,0.268501,0.249815,0.131682,-0.018669,-0.030372,-0.003305,0.064611,0.107511,0.08717,0.038983,0.006787,-0.008296,-0.041524,-0.092535,-0.11191,-0.078971,-0.025062,3
0.407511,0.470007,0.494592,0.466311,1.503528,1.332892,0.443132,1.913978,0.871929,0.943303,0.961013,0.772894,0.901983,0.950991,3.150121,7.45149,3.612106,5.138947,5.791127,2.42391,0.338928,0.30088,0.770943,1.236448,0.676309,0.512928,0.80761,0.500561,0.082993,0.298533,0.338142,0.123316,0.180302,0.205553,0.110626,0.165609,0.233194,0.23139,0.085967,0.223276,0.264347,0.152543,-0.497592,-0.546379,0.675108,0.509665,0.752246,-0.881099,-0.95506,-0.60083,-0.920608,0.468571,0.437356,0.962418,0.982552,0.911896,-0.37551,0.806415,0.967152,0.99263,0.899974,-0.779426,-0.749762,0.575306,0.989522,0.995129,0.927356,0.975674,0.998446,0.999562,0.607692,-0.965863,-0.995004,-0.714534,-0.971611,-0.999424,-0.999936,-0.295755,-0.992582,-0.999986,-0.922191,-0.999682,-0.999755,-0.999832,0.687957,0.499187,0.504431,0.684689,0.137948,0.422595,1.266497,0.759533,0.218272,0.984395,0.869316,0.244423,0.286895,1.178122,2.938819,20.647314,64.308993,50.370145,15.339511,1.600041,0.155831,0.330387,0.167628,0.138785,0.881847,0.990242,0.28907,0.018482,0.04489,0.012984,0.018439,0.067579,0.053434,0.009343,0.000761,0.000817,0.014383,0.082431,0.131908,0.094117,0.018412,0.001119,0.998953,0.621904,0.621904,0.605291,1.290121,1.354415,0.228538,0.998953,0.998953,0.998953,0.605291,0.621904,0.621904,0.228538,0.998953,0.235193,0.621904,0.228538,0.621904,0.621904,0.605291,1.476909,1.119119,0.266765,0.678407,0.937301,0.266765,1.086229,1.561768,0.699858,0.699858,0.678407,0.266765,0.699858,1.086229,1.119119,0.266765,0.266765,0.912316,0.266765,0.699858,1.804896,0.08875,0.19612,0.119683,0.115087,0.202834,0.077002,-0.131975,0.46271,0.099423,0.042848,0.21494,0.216453,0.047145,0.0735,0.33784,0.08313,0.896346,1.688147,1.534991,0.655651,0.152295,-0.06047,-0.140922,-0.105821,0.060186,0.234243,0.22989,0.10845,-0.035412,-0.052905,-0.027051,0.026709,0.065615,0.051648,0.017752,0.026536,0.00541,-0.024006,-0.059009,-0.087258,-0.068133,-0.025999,3
0.615707,0.220393,0.990298,0.755268,2.347525,1.657607,0.213952,1.729918,0.762227,1.187608,1.119067,1.230907,1.535128,1.617864,2.184283,7.044696,4.924544,4.651406,6.776519,2.624663,0.690061,0.479969,0.741359,1.526445,0.960053,0.667168,1.097229,0.615977,0.143503,0.414349,0.506985,0.159747,0.278162,0.228558,0.070213,0.062423,0.090877,0.293738,0.214187,0.281164,0.431695,0.239863,-0.807588,0.736869,0.921869,0.63289,0.805291,-0.773888,-0.410737,-0.423498,-0.340859,0.768366,0.482155,0.976372,0.974161,0.055543,-0.179025,-0.13916,0.946109,0.979061,0.909784,-0.612508,0.887513,0.851938,0.97428,0.985725,0.7673,0.920502,0.984921,0.984699,0.953807,-0.978693,-0.993766,-0.995203,-0.99384,-0.999992,-0.999994,0.894681,-0.924401,-0.960965,-0.810467,-0.956877,-0.985591,-0.9853,0.373621,0.481626,0.926341,1.624666,0.308809,0.572585,1.394165,1.160622,0.292736,0.611941,0.779995,0.136205,0.158528,1.741606,1.941575,12.026876,49.349472,49.71186,13.904984,1.196646,0.179458,0.524409,0.412577,0.039756,0.819473,0.967759,0.201653,0.0318,0.111505,0.050562,0.011817,0.074708,0.040277,0.002826,0.00379,0.00128,0.005152,0.036339,0.122654,0.106777,0.012834,0.016547,0.589626,0.574828,0.574828,0.574828,1.130136,0.925598,0.216397,0.222285,0.925598,0.574828,0.925598,0.925598,0.925598,0.574828,0.948715,0.574828,0.574828,0.574828,0.574828,0.925598,0.574828,0.658351,0.639556,0.639556,1.383465,0.639556,0.242292,1.026314,0.658351,1.026314,1.026314,1.026314,0.242292,1.026314,1.24151,1.055353,0.639556,0.639556,0.639556,0.639556,0.639556,0.639556,0.005216,0.135631,0.116711,0.15683,0.291855,0.116405,-0.173164,0.391277,0.200277,0.026446,0.157163,0.214366,-0.004657,0.026913,0.428976,0.042503,0.559158,1.459134,1.461444,0.618814,0.053825,-0.062563,-0.154893,-0.158478,0.011337,0.21056,0.225512,0.079521,-0.040866,-0.074725,-0.054443,0.021532,0.066309,0.042592,0.002223,0.00735,-0.009214,-0.009076,-0.033282,-0.078445,-0.075199,-0.017235,3
0.465824,0.525583,0.915687,0.695726,2.050712,1.859372,0.413273,1.875957,0.849743,1.225331,0.741132,1.167296,0.865587,1.174623,2.172227,6.798944,4.826031,3.865874,6.630285,3.683155,0.455311,0.449204,0.644059,1.447398,0.969981,0.611065,1.134005,0.687118,0.273958,0.407806,0.589458,0.236743,0.256696,0.310725,0.147307,0.160113,0.047818,0.19603,0.180395,0.199925,0.367947,0.227149,-0.409073,0.748518,0.916507,0.545991,0.889939,-0.65109,-0.85366,-0.839867,-0.867604,0.684657,0.055447,0.974124,0.992729,0.8952,-0.140704,-0.40301,0.9123,0.857782,0.965794,-0.557876,-0.532256,0.974568,0.982203,0.990361,0.954127,0.950944,0.995677,0.998674,0.991061,-0.888088,-0.982572,-0.998106,-0.99696,-0.999967,-0.999997,0.978746,-0.885569,-0.947382,-0.946686,-0.970098,-0.994901,-0.998558,0.626325,0.450272,0.616354,1.369845,0.38387,0.419214,1.500291,1.388839,0.281767,0.4942,0.999599,0.261146,0.145067,0.885048,2.095872,11.680769,47.420126,53.388636,16.552368,1.342579,0.058966,0.353245,0.296792,0.043249,0.852567,1.090773,0.257799,0.028627,0.093187,0.059915,0.013126,0.119137,0.09989,0.018963,0.001259,0.00952,0.021529,0.04957,0.119489,0.118902,0.028219,0.002937,0.589626,0.574828,0.574828,0.589626,0.589626,0.925598,0.216397,0.222285,0.925598,0.216397,0.589626,0.589626,0.925598,0.787667,0.948715,0.574828,0.574828,0.805858,0.222285,0.925598,0.925598,0.658351,1.471737,0.639556,0.658351,0.658351,0.242292,1.026314,1.055353,0.639556,0.639556,1.497224,1.196421,0.639556,1.603856,1.413582,0.242292,0.639556,0.249882,0.658351,0.242292,1.603856,0.068253,0.175297,0.109906,0.118523,0.270451,0.146528,-0.143937,0.427933,0.220008,0.024128,0.135439,0.236275,0.065235,0.025291,0.458888,0.052857,0.555018,1.471938,1.511283,0.735596,0.065526,-0.044251,-0.126129,-0.137192,0.017134,0.220807,0.236866,0.094796,-0.008737,-0.070153,-0.061393,0.021236,0.083508,0.069188,0.022686,0.012103,-0.022727,-0.027971,-0.04129,-0.077057,-0.077157,-0.031761,3
1.059945,0.869461,0.756335,0.744155,2.04551,0.935241,0.554976,2.070973,1.271256,1.027069,0.468201,0.634756,1.994224,1.469617,3.191546,6.6336,2.672905,4.92579,5.69892,1.722564,1.399124,0.20025,0.876262,1.241618,0.618883,0.730474,0.977629,0.489527,0.151056,0.493468,0.531546,0.16502,0.376554,0.324596,0.110665,0.138476,0.024197,0.098289,0.077461,0.24316,0.28654,0.122314,-0.510506,0.847451,0.885811,0.912687,-0.335374,-0.66526,0.947002,-0.144646,-0.973602,0.18492,0.41527,0.983265,0.97996,0.997278,-0.773951,-0.792006,0.6153,0.531666,-0.181972,-0.505732,0.968083,0.830367,0.998964,0.991474,0.722588,0.974865,0.993717,0.995232,0.099439,0.601851,-0.927016,-0.914406,-0.996995,-0.999322,-0.998396,0.637005,0.635792,-0.871618,-0.902543,-0.989006,-0.997092,-0.999126,0.716839,0.539872,0.453487,0.730618,0.05087,0.520587,0.50087,0.395416,0.192054,0.072397,0.021677,0.042676,0.423867,2.956233,3.818525,19.454392,49.968354,37.883335,8.603408,1.08295,1.093697,0.450051,0.156392,0.130647,0.780646,0.662507,0.104603,0.045143,0.075016,0.019173,0.053003,0.155015,0.076086,0.006302,0.007171,0.017105,0.0248,0.033285,0.050805,0.026435,0.001663,0.018533,1.34987,0.560825,0.560825,0.560825,0.210842,0.903677,0.210842,0.560825,1.728333,0.210842,1.146997,1.038921,0.560825,0.770344,0.903677,0.210842,0.560825,0.210842,0.560825,0.903677,0.210842,0.621904,0.621904,0.235193,0.621904,0.621904,0.621904,1.21157,0.621904,0.621904,1.290121,0.621904,0.235193,0.998953,0.998953,0.621904,0.235193,0.235193,0.621904,0.621904,1.365416,0.621904,-0.034082,0.205326,0.116803,0.087719,0.207084,0.035062,-0.173146,0.279546,0.142143,-0.119166,-0.053096,0.032384,-0.048229,0.106342,0.390786,0.137142,0.838435,1.429704,1.19776,0.473689,0.057144,-0.119914,-0.146489,-0.089447,0.060697,0.202145,0.183208,0.04582,-0.03056,-0.065186,-0.031766,0.046967,0.090242,0.059017,0.004651,0.000816,-0.03044,-0.030156,-0.032013,-0.049796,-0.03816,0.004468,3
3.01267,4.570199,4.448999,9.414608,3.841814,8.737281,2.95393,1.514122,3.109005,0.837304,0.900502,1.028809,2.434594,4.164629,5.189004,2.417411,5.787568,3.860444,4.956122,1.810306,1.440757,0.886672,1.220535,0.699906,2.592254,1.454125,1.81772,0.288999,0.830008,0.4398,1.233362,1.228714,1.798388,0.939893,1.055894,0.69907,1.647344,2.247634,1.756663,2.709797,1.008596,1.386057,-0.404556,0.851228,-0.130572,-0.755587,-0.504455,-0.944068,-0.262023,-0.942255,-0.268461,0.434977,0.876308,0.624309,0.768548,0.371083,0.66585,0.263907,-0.859388,-0.415412,0.288088,-0.796211,-0.983935,0.098347,-0.529837,0.897486,0.737391,0.373435,-0.153098,-0.954106,0.640349,-0.528752,0.545165,-0.885422,0.143364,0.108988,-0.927758,0.74203,0.987258,0.846522,-0.345956,0.954174,0.954332,0.996132,2.430082,1.66087,1.459446,9.874456,23.011288,4.899913,0.491911,4.07915,1.221361,0.052271,0.017861,0.172499,0.032071,2.503132,0.284571,1.011609,0.299327,6.74923,4.343084,0.447214,0.011074,0.069831,0.059762,0.135364,0.171053,0.944349,0.201894,0.005909,0.453909,0.607,0.18664,0.052929,0.013439,0.218154,0.021301,0.032486,0.062731,0.746208,1.054837,0.041375,0.383652,0.059319,0.492138,0.345804,0.776876,0.345804,1.069787,0.127419,0.652299,0.345804,0.345804,0.776876,0.562313,0.345804,1.19984,0.127419,0.492138,1.033002,0.492138,0.345804,0.127419,0.562313,0.776876,0.59437,0.365792,0.820678,0.365792,0.59437,0.365792,1.086654,0.518898,0.641248,0.365792,0.820678,0.365792,0.745206,0.542391,0.365792,0.768699,0.59437,0.964197,1.79438,0.365792,0.365792,0.062294,0.220636,0.235235,-0.095377,0.470355,0.73758,0.298797,0.259691,0.309179,0.11544,0.028659,-0.003171,-0.092578,0.005562,0.294504,0.069712,-0.20292,0.051417,0.421244,0.279494,0.070561,-0.021297,0.059463,-0.050665,-0.061037,0.035571,0.189165,0.025818,-0.036904,-0.100809,-0.117156,-0.071247,0.043843,-0.006086,-0.093635,-0.026947,-0.008145,-0.044625,0.141234,0.180182,-0.01185,-0.122913,0
